Time,RA_corrected(mas),Dec_corrected(mas),RadialVelocity
24689159.765516,1.315039,21.033662,214119.684762
24697199.218387,1.504026,19.723871,237516.773890
24705238.671257,1.774585,19.888573,260093.011020
24713278.124128,1.881160,18.019700,281771.250208
24721317.576998,2.066812,16.779205,302477.414087
24729357.029869,2.157085,15.177224,322140.747001
24737396.482739,2.177451,14.185626,340694.056780
24745435.935610,2.308643,14.483483,358073.944346
24753475.388481,2.297926,14.263867,374221.020363
24761514.841351,2.470005,11.305559,389080.108167
24769554.294222,2.590807,12.905415,402600.432321
24777593.747092,2.562116,9.831277,414735.792117
24785633.199963,2.616219,5.864418,425444.719449
24793672.652833,2.777910,5.559201,434690.620519
24801712.105704,2.853716,5.082050,442441.900879
24809751.558574,3.004906,3.396016,448672.073393
24817791.011445,2.742604,4.741498,453359.848752
24825830.464316,2.863995,1.642260,456489.208217
24833869.917186,2.830097,1.563178,458049.458357
24841909.370057,2.767183,-1.444300,458035.267597
24849948.822927,2.833331,-1.106871,456446.684426
24857988.275798,2.873977,-2.172780,453289.137242
24866027.728668,2.607166,-5.026847,448573.415793
24874067.181539,2.762266,-6.833990,442315.634314
24882106.634410,2.699618,-5.716871,434537.176460
24890146.087280,2.643675,-8.995188,425264.622234
24898185.540151,2.570924,-8.287061,414529.657161
24906224.993021,2.473688,-12.621379,402368.964014
24914264.445892,2.368942,-13.527037,388824.097466
24922303.898762,2.289790,-13.323253,373941.342091
24930343.351633,2.124290,-14.764679,357771.554200
24938382.804504,2.039336,-17.941730,340369.988066
24946422.257374,1.950830,-13.992284,321796.107105
24954461.710245,1.743683,-17.249376,302113.380688
24962501.163115,1.503414,-17.917975,281389.067254
24970540.615986,1.715140,-19.155939,259693.984480
24978580.068856,1.389916,-20.353037,237102.267292
24986619.521727,1.265783,-23.986873,213691.114527
24994658.974598,1.105242,-21.555337,189540.525144
25002698.427468,0.878813,-22.585610,164733.024851
25010737.880339,0.751872,-23.746605,139353.384108
25018777.333209,0.684450,-20.636877,113488.328452
25026816.786080,0.472538,-22.705155,87226.242147
25034856.238950,0.232356,-25.066290,60656.866162
25042895.691821,0.014630,-23.081985,33870.991514
25050935.144692,0.024214,-24.356170,6960.149026
25058974.597562,-0.232985,-21.588874,-19983.703449
25067014.050433,-0.422339,-21.616221,-46868.495259
25075053.503303,-0.483159,-24.620686,-73602.357569
25083092.956174,-0.549255,-21.471148,-100093.937289
25091132.409044,-0.874917,-21.679425,-126252.709243
25099171.861915,-1.020920,-24.291253,-151989.285499
25107211.314786,-1.325650,-21.474302,-177215.720824
25115250.767656,-1.236583,-21.523473,-201845.813206
25123290.220527,-1.461657,-20.202669,-225795.398409
25131329.673397,-1.781650,-17.601168,-248982.637582
25139369.126268,-1.889613,-18.901426,-271328.296911
25147408.579138,-1.852827,-18.024632,-292756.018366
25155448.032009,-2.096895,-15.176876,-313192.580633
25163487.484880,-2.246953,-14.880935,-332568.149317
25171526.937750,-2.271122,-14.907795,-350816.515578
25179566.390621,-2.354073,-13.302346,-367875.322370
25187605.843491,-2.439404,-12.334892,-383686.277530
25195645.296362,-2.417730,-10.674362,-398195.352965
25203684.749232,-2.722682,-10.268635,-411352.969274
25211724.202103,-2.800947,-8.457137,-423114.165170
25219763.654973,-2.806167,-8.781854,-433438.751114
25227803.107844,-2.848346,-7.265484,-442291.446651
25235842.560715,-2.848215,-2.096243,-449642.000968
25243882.013585,-2.952394,-3.406992,-455465.296265
25251921.466456,-2.818786,-1.224975,-459741.433581
25259960.919326,-2.768002,-1.236207,-462455.800799
25268000.372197,-2.937731,-0.776816,-463599.122573
25276039.825067,-2.793415,-1.662596,-463167.492024
25284079.277938,-2.899827,3.709945,-461162.384090
25292118.730809,-2.810119,4.350586,-457590.650484
25300158.183679,-2.785260,6.487857,-452464.496286
25308197.636550,-2.834923,8.755920,-445801.438233
25316237.089420,-2.615103,6.046210,-437624.244862
25324276.542291,-2.622176,7.825610,-427960.858707
25332315.995161,-2.554830,11.946221,-416844.300817
25340355.448032,-2.605078,10.767215,-404312.557918
25348394.900903,-2.431234,16.833031,-390408.452608
25356434.353773,-2.167205,17.354124,-375179.497026
25364473.806644,-2.396385,15.052803,-358677.730495
25372513.259514,-2.146016,18.025962,-340959.541701
25380552.712385,-2.064924,16.483765,-322085.476001
25388592.165255,-1.852328,15.400303,-302120.028539
25396631.618126,-1.754674,21.247602,-281131.423845
25404671.070997,-1.447043,18.453009,-259191.382717
25412710.523867,-1.424716,19.351982,-236374.877133
25420749.976738,-1.163309,20.292954,-212759.874062
25428789.429608,-1.063195,21.995599,-188427.069046
25436828.882479,-1.021242,21.939451,-163459.610448
25444868.335349,-0.748388,21.827762,-137942.815326
25452907.788220,-0.580508,19.869178,-111963.877892
25460947.241091,-0.481491,21.654931,-85611.571558
25468986.693961,-0.277440,21.405341,-58975.945586
25477026.146832,-0.005424,24.009798,-32148.017380
25485065.599702,0.166201,23.864082,-5219.461463
25493105.052573,0.288602,23.412882,21717.703781
25501144.505443,0.386766,25.143048,48571.430552
25509183.958314,0.428796,22.900720,75249.956167
25517223.411185,0.825815,22.717684,101662.116632
25525262.864055,0.863655,20.398911,127717.658152
25533302.316926,1.243113,22.921077,153327.545551
25541341.769796,1.256089,21.825766,178404.266508
25549381.222667,1.183102,21.929810,202862.130602
25557420.675537,1.481872,18.842175,226617.562125
25565460.128408,1.522636,16.472465,249589.385675
25573499.581278,1.798958,20.769733,271699.103540
25581539.034149,1.851717,17.303615,292871.163933
25589578.487020,2.080391,15.017741,313033.219167
25597617.939890,2.053912,14.116168,332116.372875
25605657.392761,2.093864,12.868608,350055.415435
25613696.845631,2.402417,14.622549,366789.046801
25621736.298502,2.345451,14.624260,382260.085977
25629775.751372,2.396955,12.225901,396415.666407
25637815.204243,2.676162,11.332451,409207.416629
25645854.657114,2.689515,7.100111,420591.625566
25653894.109984,2.795105,7.607154,430529.391896
25661933.562855,2.874598,6.786314,438986.756974
25669973.015725,2.756241,3.959621,445934.820884
25678012.468596,2.885786,0.241510,451349.841187
25686051.921466,2.940955,2.158712,455213.314053
25694091.374337,2.825126,-0.264296,457512.037492
25702130.827208,2.862081,0.268403,458238.156467
25710170.280078,2.890703,-3.397528,457389.189734
25718209.732949,2.773167,-5.039858,454968.038324
25726249.185819,2.870817,-4.692970,450982.975626
25734288.638690,2.818501,-6.900204,445447.619118
25742328.091560,2.679085,-7.138821,438380.883834
25750367.544431,2.738809,-8.460626,429806.917730
25758406.997302,2.396315,-9.021429,419755.019164
25766446.450172,2.385361,-10.615791,408259.536782
25774485.903043,2.635547,-11.791867,395359.752145
25782525.355913,2.291243,-14.393238,381099.745496
25790564.808784,2.108510,-14.726036,365528.245136
25798604.261654,2.234032,-17.041890,348698.460909
25806643.714525,1.970000,-18.033381,330667.902379
25814683.167396,1.834053,-15.053134,311498.182313
25822722.620266,1.891130,-17.453514,291254.806141
25830762.073137,1.598322,-20.985981,270006.948115
25838801.526007,1.485792,-20.973922,247827.214934
25846840.978878,1.345610,-19.256180,224791.397634
25854880.431748,1.286098,-20.922835,200978.212603
25862919.884619,0.996621,-21.544422,176469.032595
25870959.337490,0.840723,-22.691901,151347.608669
25878998.790360,0.789399,-22.925267,125699.784004
25887038.243231,0.506657,-21.706635,99613.200555
25895077.696101,0.317932,-23.755009,73176.999576
25903117.148972,0.307157,-23.754404,46481.517009
25911156.601842,-0.044030,-23.092395,19617.974793
25919196.054713,-0.192268,-25.225087,-7321.830850
25927235.507584,-0.481976,-24.482269,-34245.843094
25935274.960454,-0.490864,-22.235703,-61062.059084
25943314.413325,-0.641277,-22.961078,-87678.844318
25951353.866195,-0.744371,-24.466915,-114005.245775
25959393.319066,-1.008707,-23.578767,-139951.302712
25967432.771936,-0.928202,-23.121942,-165428.354073
25975472.224807,-1.376639,-20.451245,-190349.341457
25983511.677677,-1.349714,-18.263897,-214629.106604
25991551.130548,-1.514280,-19.333508,-238184.682395
25999590.583419,-1.559036,-19.760938,-260935.576360
26007630.036289,-1.731877,-18.899308,-282804.045731
26015669.489160,-1.942611,-17.727304,-303715.363100
26023708.942030,-2.083057,-14.816909,-323598.071774
26031748.394901,-2.210873,-14.801278,-342384.229946
26039787.847771,-2.380315,-14.959730,-360009.642868
26047827.300642,-2.273199,-10.226837,-376414.082210
26055866.753513,-2.626875,-11.190027,-391541.491864
26063906.206383,-2.625186,-9.340127,-405340.179503
26071945.659254,-2.734886,-10.076153,-417762.993215
26079985.112124,-2.795945,-6.548240,-428767.482625
26088024.564995,-2.811024,-6.076936,-438316.043962
26096064.017865,-2.838612,-9.474908,-446376.048547
26104103.470736,-2.997206,-5.588550,-452919.954297
26112142.923607,-2.927077,-3.228681,-457925.399831
26120182.376477,-2.763688,-2.697070,-461375.280890
26128221.829348,-2.970615,-0.815421,-463257.808784
26136261.282218,-3.008535,3.437288,-463566.550667
26144300.735089,-2.811350,2.012085,-462300.451530
26152340.187959,-2.824132,1.881300,-459463.837797
26160379.640830,-2.870629,3.949402,-455066.402547
26168419.093701,-2.878606,5.688261,-449123.172389
26176458.546571,-2.727242,8.473551,-441654.456115
26184497.999442,-2.643579,10.364905,-432685.775300
26192537.452312,-2.584357,9.320195,-422247.777095
26200576.905183,-2.313945,11.493564,-410376.129499
26208616.358053,-2.522596,14.824228,-397111.399478
26216655.810924,-2.389553,14.105530,-382498.914342
26224695.263795,-2.097389,14.145076,-366588.606856
26232734.716665,-1.995020,16.330552,-349434.844611
26240774.169536,-2.041677,13.466057,-331096.244248
26248813.622406,-1.978725,16.812589,-311635.471153
26256853.075277,-1.759682,21.102452,-291119.025321
26264892.528147,-1.567778,20.530777,-269617.014119
26272931.981018,-1.422785,18.455663,-247202.912720
26280971.433889,-1.343630,21.066543,-223953.313027
26289010.886759,-1.196207,20.634317,-199947.661950
26297050.339630,-1.160344,23.061551,-175267.989926
26305089.792500,-0.769499,21.711204,-149998.630607
26313129.245371,-0.784348,21.851272,-124225.932684
26321168.698241,-0.614463,26.544533,-98037.964824
26329208.151112,-0.464305,24.238377,-71524.214722
26337247.603983,-0.199986,22.726703,-44775.283316
26345287.056853,0.170427,21.432438,-17882.575188
26353326.509724,0.159512,24.800710,9062.013777
26361365.962594,0.267143,23.564548,35966.410410
26369405.415465,0.396935,22.359310,62738.678882
26377444.868335,0.668072,23.290183,89287.334867
26385484.321206,0.777318,20.750813,115521.658150
26393523.774076,0.943187,20.683470,141352.002631
26401563.226947,1.182378,20.918006,166690.102659
26409602.679818,1.202228,19.378845,191449.374647
26417642.132688,1.612721,19.754296,215545.212939
26425681.585559,1.541738,18.439040,238895.278916
26433721.038429,1.734653,21.426106,261419.782363
26441760.491300,1.907465,17.253519,283041.754119
26449799.944170,1.935473,16.329431,303687.309089
26457839.397041,2.130673,16.293737,323285.898723
26465878.849912,2.186943,14.672564,341770.552090
26473918.302782,2.237197,14.635480,359078.104721
26481957.755653,2.345467,13.119917,375149.414454
26489997.208523,2.567334,11.330612,389929.563532
26498036.661394,2.426470,8.222023,403368.046260
26506076.114264,2.740269,8.990493,415418.941593
26514115.567135,2.678778,7.791077,426041.070052
26522155.020006,2.735449,6.313532,435198.134441
26530194.472876,2.793227,6.472789,442858.843878
26538233.925747,2.706347,5.807498,448997.020722
26546273.378617,2.857260,3.193775,453591.690023
26554312.831488,2.732938,-0.803457,456627.151197
26562352.284358,3.157926,-0.200893,458093.031679
26570391.737229,2.845422,-1.518055,457984.322363
26578431.190100,2.836393,-2.617959,456301.394724
26586470.642970,2.941830,-3.505551,453049.999546
26594510.095841,2.726286,-5.762064,448241.247267
26602549.548711,2.757738,-7.292415,441891.570022
26610589.001582,2.803416,-9.797480,434022.665484
26618628.454452,2.752432,-9.902983,424661.422724
26626667.907323,2.695920,-11.871528,413839.830330
26634707.360194,2.630503,-12.106635,401594.867090
26642746.813064,2.359888,-14.200586,387968.375639
26650786.265935,2.248482,-14.565275,373006.919473
26658825.718805,2.316694,-14.759150,356761.623835
26666865.171676,2.084882,-17.884579,339288.001017
26674904.624546,2.031968,-16.039578,320645.760664
26682944.077417,1.996091,-18.090294,300898.605738
26690983.530288,1.701463,-20.391758,280114.014839
26699022.983158,1.541328,-18.010857,258363.011621
26707062.436029,1.480658,-21.472932,235719.922096
26715101.888899,1.171586,-22.514378,212262.120647
26723141.341770,0.913808,-23.024758,188069.765639
26731180.794640,1.001753,-24.435791,163225.525498
26739220.247511,0.798803,-23.712607,137814.296228
26747259.700382,0.797296,-22.944399,111922.911309
26755299.153252,0.526687,-24.317527,85639.844975
26763338.606123,0.210540,-25.126898,59054.909887
26771378.058993,0.137129,-23.223911,32258.950229
26779417.511864,-0.019174,-24.319330,5343.531286
26787456.964734,-0.339690,-23.149875,-21599.373451
26795496.417605,-0.289327,-26.233079,-48477.696568
26803535.870475,-0.570020,-22.811210,-75199.591334
26811575.323346,-0.573850,-21.358986,-101673.745555
26819614.776217,-0.931944,-21.150185,-127809.693598
26827654.229087,-1.147838,-21.206708,-153518.125526
26835693.681958,-1.205512,-20.097361,-178711.192278
26843733.134828,-1.295093,-22.446264,-203302.805865
26851772.587699,-1.461173,-21.732770,-227208.933540
26859812.040569,-1.537743,-22.493832,-250347.884952
26867851.493440,-1.840061,-18.412557,-272640.591290
26875890.946311,-1.917004,-16.394235,-294010.875475
26883930.399181,-1.937481,-15.882994,-314385.712461
26891969.852052,-2.135146,-17.122319,-333695.478778
26900009.304922,-2.399760,-15.604494,-351874.190439
26908048.757793,-2.279773,-11.557846,-368859.728420
26916088.210663,-2.564575,-12.867554,-384594.050924
26924127.663534,-2.533574,-11.300218,-399023.391724
26932167.116405,-2.603231,-9.629432,-412098.443882
26940206.569275,-2.764482,-10.183206,-423774.528241
26948246.022146,-2.763050,-7.309377,-434011.746103
26956285.475016,-2.814332,-7.023252,-442775.115560
26964324.927887,-2.824970,-6.167832,-450034.691037
26972364.380757,-2.771347,-3.087253,-455765.665620
26980403.833628,-2.852394,-2.163559,-459948.455821
26988443.286499,-2.847594,-2.593958,-462568.768503
26996482.739369,-2.751710,-0.146000,-463617.649715
27004522.192240,-2.829953,1.977804,-463091.515295
27012561.645110,-2.792278,3.122185,-460992.163111
27020601.097981,-2.758181,3.459152,-457326.766923
27028640.550851,-2.820766,3.080550,-452107.851868
27036680.003722,-2.589989,6.299883,-445353.251658
27044719.456593,-2.793295,6.835279,-437086.047642
27052758.909463,-2.684859,11.981105,-427334.489931
27060798.362334,-2.748489,10.823709,-416131.900870
27068837.815204,-2.632314,11.498211,-403516.561163
27076877.268075,-2.523044,13.458317,-389531.579070
27084916.720945,-2.227717,13.776340,-374224.743095
27092956.173816,-2.088137,14.415572,-357648.358690
27100995.626687,-1.951440,19.145636,-339859.069519
27109035.079557,-1.934105,18.960284,-320917.663901
27117074.532428,-1.898101,20.096595,-300888.867084
27125113.985298,-1.665764,19.792323,-279841.120076
27133153.438169,-1.443327,18.075847,-257846.345770
27141192.891039,-1.395877,21.024212,-234979.703173
27149232.343910,-1.267155,20.080761,-211319.330581
27157271.796780,-1.189673,22.780245,-186946.078568
27165311.249651,-1.031492,21.041676,-161943.233711
27173350.702522,-0.815023,21.729681,-136396.233987
27181390.155392,-0.590292,26.491089,-110392.376821
