Time,RA(mas),Dec(mas),RadialVelocity
13530399.181167,-7.916990,-145.192274,390633.752815
13538438.634037,-7.998065,-145.496578,404003.907994
13546478.086908,-7.727902,-148.644424,415984.302955
13554517.539779,-7.765125,-145.957982,426533.999128
13562556.992649,-7.689053,-149.892449,435616.946829
13570596.445520,-7.726889,-149.080491,443202.108441
13578635.898390,-7.705162,-152.903836,449263.564480
13586675.351261,-7.704660,-150.802469,453780.602162
13594714.804131,-7.569211,-157.194658,456737.786179
13602754.257002,-7.633736,-155.893850,458125.011450
13610793.709873,-7.614117,-154.240750,457937.537644
13618833.162743,-7.835431,-159.028092,456176.005385
13626872.615614,-7.600592,-158.868265,452846.434058
13634912.068484,-7.770044,-162.084521,447960.201240
13642951.521355,-7.679635,-163.808502,441534.003827
13650990.974225,-7.936976,-166.879258,433589.800971
13659030.427096,-7.827820,-166.589246,424154.739048
13667069.879967,-8.092031,-165.673130,413261.058894
13675109.332837,-8.144465,-167.820488,400945.985632
13683148.785708,-8.240168,-169.600815,387251.601472
13691188.238578,-8.239813,-171.195136,372224.701907
13699227.691449,-8.455491,-173.281049,355916.635810
13707267.144319,-8.616156,-172.008167,338383.129967
13715306.597190,-8.708994,-172.850305,319684.098650
13723346.050060,-8.749285,-173.126770,299883.438885
13731385.502931,-8.926673,-175.853232,279048.812105
13739424.955802,-9.029493,-177.102659,257251.412942
13747464.408672,-9.156840,-179.342472,234565.725949
13755503.861543,-9.371105,-177.141396,211069.271072
13763543.314413,-9.617413,-178.118272,186842.338756
13771582.767284,-9.830018,-180.049879,161967.715586
13779622.220154,-9.913300,-178.542675,136530.401387
13787661.673025,-10.012499,-179.910535,110617.318775
13795701.125896,-10.218009,-180.747990,84317.016128
13803740.578766,-10.590309,-183.443378,57719.365005
13811780.031637,-10.715327,-181.395656,30915.253043
13819819.484507,-10.949932,-181.161058,3996.273384
13827858.937378,-10.846469,-182.267526,-22945.588313
13835898.390248,-11.187088,-181.364919,-49818.268199
13843937.843119,-11.263286,-181.883148,-76529.938825
13851977.295990,-11.465329,-181.866633,-102989.322937
13860016.748860,-11.575562,-181.971333,-129106.005371
13868056.201731,-11.731679,-179.980552,-154790.742024
13876095.654601,-11.935981,-178.642620,-179955.764804
13884135.107472,-12.254615,-178.933770,-204515.081553
13892174.560342,-12.163969,-181.349416,-228384.769886
13900214.013213,-12.343862,-178.737398,-251483.263971
13908253.466084,-12.505681,-178.078994,-273731.633243
13916292.918954,-12.642781,-177.405271,-295053.852130
13924332.371825,-12.822541,-175.778486,-315377.059831
13932371.824695,-12.964292,-175.724737,-334631.809299
13940411.277566,-13.237784,-171.396696,-352752.304549
13948450.730436,-13.157807,-174.513465,-369676.625488
13956490.183307,-13.189610,-172.083908,-385346.939507
13964529.636178,-13.359486,-170.389358,-399709.699103
13972569.089048,-13.449958,-170.404385,-412715.824855
13980608.541919,-13.584953,-168.980344,-424320.873138
13988647.994789,-13.565654,-168.034225,-434485.187991
13996687.447660,-13.604640,-167.295557,-443174.036627
14004726.900530,-13.737601,-165.141399,-450357.728118
14012766.353401,-13.889820,-162.520293,-456011.714855
14020805.806272,-13.829183,-162.044632,-460116.676428
14028845.259142,-13.850309,-163.426469,-462658.585650
14036884.712013,-13.855871,-160.412648,-463628.756486
14044924.164883,-13.915551,-159.660993,-463023.873735
14052963.617754,-13.781890,-155.880286,-460846.004361
14061003.070624,-13.914855,-158.185180,-457102.590427
14069042.523495,-13.651604,-152.870666,-451806.423665
14077081.976365,-13.727588,-152.045438,-444975.601768
14085121.429236,-13.675162,-152.331390,-436633.466544
14093160.882107,-13.587056,-151.545714,-426808.524154
14101200.334977,-13.536882,-153.259678,-415534.347707
14109239.787848,-13.366176,-149.925773,-402849.462531
14117279.240718,-13.424090,-148.401235,-388797.214532
14125318.693589,-13.325641,-147.193392,-373425.622069
14133358.146459,-13.257784,-144.115381,-356787.211878
14141397.599330,-13.150786,-143.284592,-338938.839572
14149437.052201,-12.928036,-143.120070,-319941.495364
14157476.505071,-12.666738,-146.336134,-299860.095652
14165515.957942,-12.681324,-140.782510,-278763.261196
14173555.410812,-12.562290,-143.933931,-256723.082624
14181594.863683,-12.437597,-141.794575,-233814.874099
14189634.316553,-12.306968,-141.930266,-210116.915952
14197673.769424,-12.091377,-143.343470,-185710.187191
14205713.222295,-11.970231,-138.444287,-160678.088788
14213752.675165,-11.725590,-140.913964,-135106.158682
14221792.128036,-11.582486,-140.840472,-109081.779489
14229831.580906,-11.354973,-140.449808,-82693.879902
14237871.033777,-11.397487,-140.516437,-56032.630810
14245910.486647,-11.114446,-140.024310,-29189.137173
14253949.939518,-10.987560,-139.434036,-2255.126705
14261989.392389,-11.018513,-139.329509,24677.363574
14270028.845259,-10.551164,-138.464007,51516.301835
14278068.298130,-10.592704,-142.934330,78169.975933
14286107.751000,-10.411074,-139.948737,104547.306792
14294147.203871,-10.139732,-141.586218,130558.159637
14302186.656741,-10.065055,-143.888868,156113.651996
14310226.109612,-9.959144,-142.459795,181126.457425
14318265.562483,-9.729587,-144.567850,205511.103910
14326305.015353,-9.396810,-144.979123,229184.265937
14334344.468224,-9.480981,-146.471509,252065.049231
14342383.921094,-9.405830,-147.341713,274075.267173
14350423.373965,-9.076725,-146.120892,295139.707985
14358462.826835,-9.136770,-149.268297,315186.391726
14366502.279706,-9.051294,-147.646894,334146.816270
14374541.732577,-8.913329,-150.445820,351956.191377
14382581.185447,-8.845023,-151.042556,368553.660091
14390620.638318,-8.661153,-152.763191,383882.506701
14398660.091188,-8.641708,-155.507981,397890.350543
14406699.544059,-8.471652,-155.933410,410529.324988
14414738.996929,-8.536442,-156.182671,421756.241017
14422778.449800,-8.455159,-158.808810,431532.734794
14430817.902671,-8.315496,-159.481670,439825.398767
14438857.355541,-8.334426,-161.209505,446605.895825
14446896.808412,-8.352526,-160.008884,451851.056123
14454936.261282,-8.339752,-163.290733,455542.956269
14462975.714153,-8.269958,-167.799180,457668.980557
14471015.167023,-8.176017,-165.804453,458221.864085
14479054.619894,-8.105872,-168.655203,457199.717580
14487094.072764,-8.214875,-167.273611,454606.033848
14495133.525635,-8.493013,-171.910297,450449.675845
14503172.978506,-8.286259,-173.222139,444744.846387
14511212.431376,-8.466219,-172.264693,437511.039619
14519251.884247,-8.483978,-175.389296,428772.974401
14527291.337117,-8.603777,-175.800041,418560.509840
14535330.789988,-8.898780,-176.477997,406908.543258
14543370.242858,-8.826276,-180.565714,393856.890941
14551409.695729,-8.928615,-180.163742,379450.152085
14559449.148600,-9.120103,-182.153069,363737.556393
14567488.601470,-9.089153,-183.821343,346772.795850
14575528.054341,-9.306630,-184.366738,328613.841253
14583567.507211,-9.460978,-184.145120,309322.744115
14591606.960082,-9.830477,-185.405974,288965.424626
14599646.412952,-9.639522,-186.502945,267611.446398
14607685.865823,-9.879849,-187.282862,245333.778757
14615725.318694,-9.981851,-186.793528,222208.547392
14623764.771564,-10.224837,-187.606184,198314.774231
14631804.224435,-10.289081,-188.972050,173734.107410
14639843.677305,-10.432695,-188.471548,148550.542267
14647883.130176,-10.691485,-187.603653,122850.134324
14655922.583046,-10.869227,-192.131924,96720.705221
14663962.035917,-10.874241,-192.108767,70251.542622
14672001.488788,-11.186718,-192.763341,43533.095102
14680040.941658,-11.567293,-189.760249,16656.663074
14688080.394529,-11.402941,-190.749918,-10285.913191
14696119.847399,-11.662468,-190.555693,-37202.567404
14704159.300270,-11.783002,-192.324314,-64001.321850
14712198.753140,-12.074075,-190.173748,-90590.601697
14720238.206011,-12.258688,-189.383803,-116879.547912
14728277.658882,-12.382669,-189.958522,-142778.327742
14736317.111752,-12.582575,-188.426348,-168198.441685
14744356.564623,-12.731952,-188.038514,-193053.025900
14752396.017493,-12.857429,-188.164840,-217257.149036
14760435.470364,-13.028596,-189.410627,-240728.102453
14768474.923234,-13.160055,-188.796698,-263385.682845
14776514.376105,-13.508526,-187.473818,-285152.466312
14784553.828976,-13.432998,-186.366089,-305954.072917
14792593.281846,-13.523155,-186.955584,-325719.420864
14800632.734717,-13.696664,-185.806985,-344380.969384
14808672.187587,-13.799616,-185.996422,-361874.949535
14816711.640458,-13.761869,-182.760772,-378141.582109
14824751.093328,-13.799174,-181.444223,-393125.281904
14832790.546199,-14.141879,-181.138184,-406774.847667
14840829.999070,-14.188943,-179.635810,-419043.637054
14848869.451940,-14.282196,-176.599084,-429889.726013
14856908.904811,-14.252862,-175.672886,-439276.052048
14864948.357681,-14.361478,-177.678507,-447170.540858
14872987.810552,-14.485127,-172.383308,-453546.215948
14881027.263422,-14.274973,-172.535081,-458381.290805
14889066.716293,-14.508410,-169.658993,-461659.243350
14897106.169163,-14.431657,-170.263674,-463368.872391
14905145.622034,-14.384640,-169.269643,-463504.335904
14913185.074905,-14.536759,-169.808231,-462065.170991
14921224.527775,-14.510329,-168.220821,-459056.295467
14929263.980646,-14.367152,-165.607916,-454487.991052
14937303.433516,-14.223011,-163.618259,-448375.868235
14945342.886387,-14.239288,-162.306450,-440740.812939
14953382.339257,-14.324458,-163.402236,-431608.915139
14961421.792128,-14.176036,-162.359528,-421011.379720
14969461.244999,-13.967332,-159.692712,-408984.419842
14977500.697869,-14.167554,-158.881407,-395569.133192
14985540.150740,-13.873303,-157.406908,-380811.361551
14993579.603610,-13.896030,-155.877165,-364761.534147
15001619.056481,-13.675648,-154.774580,-347474.495331
15009658.509351,-13.631924,-154.131782,-329009.317166
15017697.962222,-13.538179,-153.516455,-309429.097569
15025737.415093,-13.485998,-152.495129,-288800.744701
15033776.867963,-13.346302,-154.555474,-267194.748330
15041816.320834,-13.043758,-153.594637,-244684.938960
15049855.773704,-13.037800,-151.327332,-221348.235541
15057895.226575,-12.715518,-151.172760,-197264.382626
15065934.679445,-12.771578,-151.513647,-172515.677879
15073974.132316,-12.513272,-151.139057,-147186.690846
15082013.585187,-12.468456,-151.598695,-121363.973974
15090053.038057,-12.356054,-151.011831,-95135.766849
15098092.490928,-12.085109,-149.535592,-68591.694672
15106131.943798,-11.656437,-148.036068,-41822.461993
15114171.396669,-11.826623,-147.014175,-14919.542766
15122210.849539,-11.468104,-150.447548,12025.132229
15130250.302410,-11.233059,-150.938522,38919.489530
15138289.755281,-11.232569,-150.492750,65671.627615
15146329.208151,-11.162052,-150.722056,92190.130945
15154368.661022,-10.962844,-150.591626,118384.382340
15162408.113892,-10.700610,-151.093550,144164.872632
15170447.566763,-10.592570,-151.155184,169443.506529
15178487.019633,-10.462423,-154.452441,194133.903646
15186526.472504,-10.310828,-154.459048,218151.693680
15194565.925375,-10.159200,-154.044182,241414.804717
15202605.378245,-10.208310,-157.081834,263843.743676
15210644.831116,-9.721971,-157.275755,285361.867951
15218684.283986,-9.889882,-155.616024,305895.647310
15226723.736857,-9.608034,-158.766440,325374.915155
15234763.189727,-9.668941,-159.294768,343733.108290
15242802.642598,-9.359848,-163.623551,360907.494379
15250842.095469,-9.293727,-164.092967,376839.386308
15258881.548339,-9.258643,-163.079851,391474.342727
15266921.001210,-9.226378,-162.584917,404762.354086
15274960.454080,-9.225915,-165.255208,416658.013517
15282999.906951,-9.139517,-166.026880,427120.672005
15291039.359821,-9.036809,-169.121605,436114.577282
15299078.812692,-8.991709,-172.297879,443608.996002
15307118.265562,-9.061168,-170.810695,449578.318762
15315157.718433,-9.048792,-173.623814,454002.147608
15323197.171304,-8.873116,-177.041476,456865.365740
15331236.624174,-8.954435,-174.894633,458158.189169
15339276.077045,-8.964238,-178.416065,457876.200150
15347315.529915,-9.035878,-178.001613,456020.362275
15355354.982786,-9.160651,-179.515430,452597.017185
15363394.435656,-9.174914,-181.823865,447617.862894
15371433.888527,-9.214608,-184.513982,441099.913822
15379473.341398,-9.241447,-185.818639,433065.442650
15387512.794268,-9.310704,-184.416330,423541.904212
15395552.247139,-9.302043,-187.058654,412561.841679
15403591.700009,-9.203362,-190.095924,400162.775354
15411631.152880,-9.562611,-189.267332,386387.074462
15419670.605750,-9.664761,-190.121828,371281.812367
15427710.058621,-9.814110,-191.822310,354898.605717
15435749.511492,-10.004264,-193.239480,337293.438061
15443788.964362,-10.045246,-193.290139,318526.468552
15451828.417233,-10.189346,-196.098958,298661.826366
15459867.870103,-10.268494,-196.240453,277767.391575
15467907.322974,-10.425746,-199.220185,255914.563182
15475946.775844,-10.667359,-199.738065,233178.015148
15483986.228715,-10.674159,-198.719055,209635.441218
15492025.681586,-10.996495,-199.268644,185367.289434
15500065.134456,-11.045291,-198.701158,160456.487231
15508104.587327,-11.178629,-198.865408,134988.158063
15516144.040197,-11.448296,-200.275152,109049.330528
15524183.493068,-11.678538,-202.865379,82728.640978
15532222.945938,-11.725185,-202.026032,56116.030637
15540262.398809,-11.892471,-201.098608,29302.438259
15548301.851680,-12.124612,-203.321388,2379.489383
15556341.304550,-12.323170,-200.606790,-24560.816770
15564380.757421,-12.396985,-198.095418,-51426.421666
15572420.210291,-12.584370,-201.681735,-78125.522033
15580459.663162,-12.698875,-199.601390,-104566.883569
15588499.116032,-12.924813,-200.799014,-130660.152698
15596538.568903,-13.154206,-199.762536,-156316.165321
15604578.021774,-13.292323,-201.614208,-181447.251502
15612617.474644,-13.516924,-199.539245,-205967.535048
15620656.927515,-13.672712,-200.028246,-229793.226954
15628696.380385,-13.762943,-196.834878,-252842.911731
15636735.833256,-13.968667,-197.875780,-275037.825603
15644775.286126,-14.074211,-195.117394,-296302.125659
15652814.738997,-13.980326,-196.201301,-316563.149017
15660854.191867,-14.267766,-194.092904,-335751.661120
15668893.644738,-14.409925,-194.124567,-353802.092326
15676933.097609,-14.444320,-191.890055,-370652.761958
15684972.550479,-14.519845,-190.774951,-386246.089086
15693012.003350,-14.761562,-192.769935,-400528.789279
15701051.456220,-14.818458,-189.938469,-413452.056691
15709090.909091,-14.791119,-192.390918,-424971.730834
15717130.361961,-14.845976,-188.530555,-435048.447481
15725169.814832,-14.914666,-183.762726,-443647.773180
15733209.267703,-15.104232,-184.015299,-450740.322915
15741248.720573,-15.144638,-184.087331,-456301.860518
15749288.173444,-15.170058,-181.274582,-460313.381494
15757327.626314,-14.996420,-183.329511,-462761.177951
15765367.079185,-14.981192,-178.591100,-463636.885450
15773406.532055,-15.162142,-178.209057,-462937.511585
15781445.984926,-15.090438,-178.448341,-460665.446207
15789485.437797,-15.095005,-176.295200,-456828.453261
15797524.890667,-15.236554,-172.667340,-451439.644249
15805564.343538,-14.847226,-175.403026,-444517.433435
15813603.796408,-14.942583,-173.101135,-436085.474914
15821643.249279,-14.944665,-169.589939,-426172.581787
15829682.702149,-14.769199,-170.632195,-414812.627700
15837722.155020,-14.868722,-170.694563,-402044.431096
15845761.607891,-14.685932,-168.369179,-387911.622565
15853801.060761,-14.566673,-165.899826,-372462.495755
15861840.513632,-14.484879,-166.462419,-355749.842344
15869879.966502,-14.270876,-164.916635,-337830.771645
