Time,x,y
29754015.073974,-1.043591,2.835440
29762054.526845,-0.816908,2.736838
29770093.979715,-0.654187,2.656824
29778133.432586,-0.534389,2.588903
29786172.885456,-0.399608,2.654009
29794212.338327,-0.102667,2.769460
29802251.791198,-0.112676,2.775880
29810291.244068,0.131697,2.440358
29818330.696939,0.463878,2.760167
29826370.149809,0.540144,2.539111
29834409.602680,0.643721,2.532795
29842449.055550,0.756244,2.585014
29850488.508421,0.866053,2.777480
29858527.961292,1.106275,2.742172
29866567.414162,1.262999,2.451692
29874606.867033,1.467425,2.258772
29882646.319903,1.657266,2.625705
29890685.772774,1.710347,1.964236
29898725.225644,1.812959,2.114221
29906764.678515,1.952452,1.950768
29914804.131386,2.095671,1.818901
29922843.584256,2.181596,1.846628
29930883.037127,2.341809,1.358816
29938922.489997,2.421408,1.502421
29946961.942868,2.529654,1.478836
29955001.395738,2.705693,1.003579
29963040.848609,2.552420,1.227342
29971080.301479,2.516101,0.851726
29979119.754350,2.701388,0.827486
29987159.207221,2.734220,0.637382
29995198.660091,2.886175,0.430051
30003238.112962,2.947680,0.066674
30011277.565832,2.861620,0.233641
30019317.018703,2.859611,-0.362786
30027356.471573,2.850422,-0.432451
30035395.924444,2.827120,-0.358480
30043435.377315,2.927343,-0.656633
30051474.830185,2.777834,-0.529347
30059514.283056,2.697370,-0.718758
30067553.735926,2.785118,-1.200923
30075593.188797,2.445885,-1.295151
30083632.641667,2.538430,-1.443510
30091672.094538,2.521328,-1.314448
30099711.547409,2.304947,-1.501459
30107751.000279,2.256741,-1.719216
30115790.453150,2.129646,-1.545070
30123829.906020,1.992256,-2.061228
30131869.358891,1.944413,-2.080308
30139908.811761,1.730304,-2.064078
30147948.264632,1.603794,-2.475516
30155987.717503,1.545420,-2.243718
30164027.170373,1.458051,-2.246913
30172066.623244,1.261669,-2.375969
30180106.076114,1.012636,-2.633775
30188145.528985,0.891103,-2.365726
30196184.981855,0.657901,-2.733869
30204224.434726,0.522538,-2.650884
30212263.887597,0.428701,-2.813601
30220303.340467,0.330699,-2.867582
30228342.793338,0.079868,-2.474266
30236382.246208,-0.093275,-2.592799
30244421.699079,-0.278058,-2.738938
30252461.151949,-0.501430,-2.728854
30260500.604820,-0.449228,-2.572801
30268540.057691,-0.750240,-2.727049
30276579.510561,-0.955489,-2.752551
30284618.963432,-0.976289,-2.797743
30292658.416302,-1.179498,-2.494546
30300697.869173,-1.369907,-2.477102
30308737.322043,-1.565587,-2.230065
30316776.774914,-1.512642,-2.251745
30324816.227784,-1.855732,-2.069903
30332855.680655,-1.871980,-2.092853
30340895.133526,-2.114986,-2.034992
30348934.586396,-2.257904,-1.731076
30356974.039267,-2.340557,-1.722455
30365013.492137,-2.398868,-1.455285
30373052.945008,-2.661508,-1.309981
30381092.397878,-2.491418,-1.330593
30389131.850749,-2.698602,-0.789518
30397171.303620,-2.780283,-1.078932
30405210.756490,-2.715512,-0.761519
30413250.209361,-2.722773,-0.862803
30421289.662231,-2.925603,-0.855265
30429329.115102,-2.736553,-0.394612
30437368.567972,-2.714958,-0.471197
30445408.020843,-2.889827,-0.045723
30453447.473714,-3.007781,0.030632
30461486.926584,-3.034373,0.532987
30469526.379455,-2.989736,0.429547
30477565.832325,-2.822280,0.617400
30485605.285196,-2.956534,0.660268
30493644.738066,-2.753973,0.924791
30501684.190937,-2.600467,0.951309
30509723.643808,-2.610164,1.006200
30517763.096678,-2.603181,1.248153
30525802.549549,-2.321481,1.379808
30533842.002419,-2.604555,1.583139
30541881.455290,-2.333432,1.925732
30549920.908160,-2.052673,1.682764
30557960.361031,-2.108088,1.919603
30565999.813902,-1.905947,1.822281
30574039.266772,-1.802984,1.913063
30582078.719643,-1.660772,2.383067
30590118.172513,-1.332210,2.418621
30598157.625384,-1.480294,2.376364
30606197.078254,-1.204325,2.327227
30614236.531125,-1.091336,2.442013
30622275.983996,-0.907520,2.730346
30630315.436866,-0.655513,2.528063
30638354.889737,-0.639960,2.473824
30646394.342607,-0.430917,2.662653
30654433.795478,-0.142950,2.615565
30662473.248348,-0.311030,2.580637
30670512.701219,0.147652,2.581391
30678552.154090,0.336778,2.830744
30686591.606960,0.388671,2.607349
30694631.059831,0.565656,2.688535
30702670.512701,0.824227,2.583081
30710709.965572,0.977829,2.613013
30718749.418442,1.109233,2.500926
30726788.871313,1.096538,2.466127
30734828.324183,1.455001,2.200635
30742867.777054,1.514275,2.182084
30750907.229925,1.693050,2.271315
30758946.682795,1.724103,2.215116
30766986.135666,1.964911,1.980532
30775025.588536,2.008926,1.892238
30783065.041407,2.036945,1.942894
30791104.494277,2.361778,1.587395
30799143.947148,2.271067,1.528702
30807183.400019,2.334532,1.523363
30815222.852889,2.594881,1.287044
30823262.305760,2.539858,1.278846
30831301.758630,2.692212,1.244349
30839341.211501,2.713315,0.953620
30847380.664371,2.747227,0.586140
30855420.117242,2.818598,0.630359
30863459.570113,2.817632,0.444347
30871499.022983,2.706807,0.523238
30879538.475854,2.946716,0.102076
30887577.928724,2.859237,-0.123555
30895617.381595,2.742409,-0.132504
30903656.834465,2.855173,-0.483957
30911696.287336,2.839600,-0.428118
30919735.740207,2.748490,-0.950088
30927775.193077,2.662324,-0.940022
30935814.645948,2.638654,-1.277940
30943854.098818,2.660630,-1.136659
30951893.551689,2.341807,-1.444799
30959933.004559,2.476218,-1.575208
30967972.457430,2.315758,-1.657781
30976011.910301,2.229948,-1.524449
30984051.363171,2.144221,-1.830574
30992090.816042,1.853443,-1.958601
31000130.268912,1.897970,-2.069128
31008169.721783,1.554471,-2.122494
31016209.174653,1.560743,-2.477447
31024248.627524,1.588255,-2.466360
31032288.080395,1.204709,-2.373487
31040327.533265,1.062845,-2.703002
31048366.986136,1.109125,-2.742332
31056406.439006,0.852616,-2.635491
31064445.891877,0.611727,-2.562744
31072485.344747,0.436296,-2.404448
31080524.797618,0.436837,-2.504670
31088564.250489,0.102782,-2.829208
31096603.703359,0.102379,-2.622015
31104643.156230,-0.162823,-2.765347
31112682.609100,-0.097235,-2.501523
31120722.061971,-0.534648,-2.880069
31128761.514841,-0.568612,-2.644947
31136800.967712,-0.918216,-2.793225
31144840.420582,-1.083239,-2.489338
31152879.873453,-1.259200,-2.509784
31160919.326324,-1.256356,-2.673190
31168958.779194,-1.491503,-2.308330
31176998.232065,-1.654217,-2.350814
31185037.684935,-1.694155,-2.443925
31193077.137806,-1.938295,-1.963591
31201116.590676,-1.832317,-1.837528
31209156.043547,-2.038623,-1.937621
31217195.496418,-2.341151,-1.684175
31225234.949288,-2.389701,-1.709205
31233274.402159,-2.424415,-1.589865
31241313.855029,-2.531676,-1.304346
31249353.307900,-2.639580,-1.633697
31257392.760770,-2.629689,-1.075116
31265432.213641,-2.761283,-0.951389
31273471.666512,-2.753662,-0.526547
31281511.119382,-2.769398,-0.720751
31289550.572253,-2.893368,-0.457584
31297590.025123,-2.924345,-0.283102
31305629.477994,-3.037285,-0.109447
31313668.930864,-2.944777,0.102048
31321708.383735,-2.887331,0.147084
31329747.836606,-2.765013,0.300420
31337787.289476,-2.708558,0.649680
31345826.742347,-2.861663,0.622249
31353866.195217,-2.884301,0.655133
31361905.648088,-2.831673,0.904517
31369945.100958,-2.662032,1.016602
31377984.553829,-2.669362,1.006384
31386024.006700,-2.456203,1.277506
31394063.459570,-2.556194,1.441105
31402102.912441,-2.353070,1.492773
31410142.365311,-2.422323,1.802577
31418181.818182,-2.220877,2.068761
31426221.271052,-2.012550,1.789824
31434260.723923,-1.688643,2.134336
31442300.176794,-1.547024,2.099312
31450339.629664,-1.408360,2.528586
31458379.082535,-1.483046,2.425537
31466418.535405,-1.386786,2.359734
31474457.988276,-1.192494,2.370650
31482497.441146,-1.038483,2.277193
31490536.894017,-0.860750,2.451553
31498576.346888,-0.766185,2.699961
31506615.799758,-0.478529,2.680111
31514655.252629,-0.307674,2.555186
31522694.705499,-0.197980,2.555625
31530734.158370,0.024175,2.597442
31538773.611240,0.151279,2.753574
31546813.064111,0.206001,2.729420
31554852.516981,0.508511,2.877553
31562891.969852,0.598688,2.728862
31570931.422723,0.759846,2.703088
31578970.875593,1.001566,2.495350
31587010.328464,1.084676,2.365693
31595049.781334,1.460399,2.485423
31603089.234205,1.381701,2.334768
31611128.687075,1.734333,2.033595
31619168.139946,1.788094,2.322754
31627207.592817,1.959528,2.307541
31635247.045687,2.120942,2.146637
31643286.498558,2.011340,1.846500
31651325.951428,2.192442,1.804040
31659365.404299,2.224498,1.789949
31667404.857169,2.369510,1.609592
31675444.310040,2.444433,1.272917
31683483.762911,2.581201,1.227617
31691523.215781,2.681352,0.926369
31699562.668652,2.631865,0.988846
31707602.121522,2.807864,0.625622
31715641.574393,2.756939,0.609087
31723681.027263,2.831545,0.345830
31731720.480134,2.671498,0.398589
31739759.933005,2.968149,0.147312
31747799.385875,2.957012,-0.441347
31755838.838746,2.821715,0.105269
31763878.291616,2.929985,-0.176157
31771917.744487,2.869577,-0.594199
31779957.197357,2.750381,-0.709958
31787996.650228,2.713875,-0.763080
31796036.103099,2.439875,-0.951851
31804075.555969,2.667581,-1.104671
31812115.008840,2.493070,-1.349115
31820154.461710,2.428158,-1.137526
31828193.914581,2.485693,-1.409610
31836233.367451,2.209986,-1.673006
31844272.820322,2.321966,-1.909813
31852312.273193,2.169439,-2.000348
31860351.726063,1.912037,-2.010122
31868391.178934,1.971082,-2.193137
31876430.631804,1.552872,-2.278860
31884470.084675,1.476047,-2.203834
31892509.537545,1.445962,-2.461152
31900548.990416,1.236352,-2.652231
31908588.443286,1.002441,-2.734546
31916627.896157,0.975268,-2.374183
31924667.349028,0.710738,-2.593734
31932706.801898,0.509929,-2.822161
31940746.254769,0.426307,-2.580696
31948785.707639,0.118719,-2.685831
31956825.160510,-0.073870,-2.696422
31964864.613380,-0.159086,-2.550614
31972904.066251,-0.351493,-2.779205
31980943.519122,-0.532249,-2.900419
31988982.971992,-0.586083,-2.592641
31997022.424863,-0.733479,-2.574781
32005061.877733,-0.898026,-2.787469
32013101.330604,-1.171821,-2.301557
32021140.783474,-1.289044,-2.491108
32029180.236345,-1.493702,-2.587157
32037219.689216,-1.488443,-2.187663
32045259.142086,-1.698014,-2.173418
32053298.594957,-1.734639,-1.990711
32061338.047827,-1.866888,-2.146464
32069377.500698,-1.936886,-1.789497
32077416.953568,-2.253032,-1.845132
32085456.406439,-2.210375,-1.796152
32093495.859310,-2.236530,-1.469627
32101535.312180,-2.495909,-1.630947
32109574.765051,-2.701906,-1.587874
32117614.217921,-2.772027,-1.008719
32125653.670792,-2.624524,-1.215151
32133693.123662,-2.706041,-0.473159
32141732.576533,-2.941035,-0.564111
32149772.029404,-2.852964,-0.595523
32157811.482274,-2.847606,-0.262412
32165850.935145,-2.804868,-0.238514
32173890.388015,-2.821740,0.120104
32181929.840886,-2.859041,0.089574
32189969.293756,-2.787508,-0.007431
32198008.746627,-2.992980,0.279758
32206048.199498,-2.907226,0.261150
32214087.652368,-2.704436,0.678867
32222127.105239,-2.781211,0.922394
32230166.558109,-2.638784,0.695395
32238206.010980,-2.765571,1.417038
32246245.463850,-2.562860,1.245214
32254284.916721,-2.554777,1.536146
32262324.369592,-2.344774,1.759386
32270363.822462,-2.256021,1.594346
32278403.275333,-2.244199,1.802854
32286442.728203,-1.917609,2.109803
32294482.181074,-2.026315,2.276904
32302521.633944,-1.705517,2.220221
32310561.086815,-1.539286,2.435379
32318600.539685,-1.538186,2.527152
32326639.992556,-1.346048,2.617292
32334679.445427,-1.272375,2.316743
32342718.898297,-1.190308,2.464434
32350758.351168,-0.994572,2.517709
32358797.804038,-0.741741,2.544572
32366837.256909,-0.719461,2.623898
32374876.709779,-0.549748,2.583964
32382916.162650,-0.169384,2.469086
32390955.615521,-0.082270,2.523499
32398995.068391,0.269826,2.692056
32407034.521262,0.374808,2.473829
32415073.974132,0.199661,2.860339
32423113.427003,0.606025,2.317365
32431152.879873,0.588028,2.554716
32439192.332744,0.894803,2.555469
32447231.785615,1.080390,2.387872
32455271.238485,1.214672,2.629872
32463310.691356,1.367528,2.254849
32471350.144226,1.481047,1.884956
32479389.597097,1.799037,2.260622
32487429.049967,1.735703,2.072509
32495468.502838,1.982564,2.075230
32503507.955709,2.118106,1.734307
32511547.408579,2.303069,1.895278
32519586.861450,2.252581,1.561404
32527626.314320,2.436304,1.385998
32535665.767191,2.500013,1.410071
32543705.220061,2.450463,1.262814
32551744.672932,2.560478,1.054939
32559784.125803,2.559674,1.092955
32567823.578673,2.791499,0.866884
32575863.031544,2.892718,0.583852
32583902.484414,2.767895,0.405382
32591941.937285,2.834333,0.465510
32599981.390155,2.715323,0.347463
32608020.843026,2.996941,0.141365
32616060.295897,2.773424,-0.001755
32624099.748767,2.919924,-0.431336
32632139.201638,2.881090,-0.532855
32640178.654508,2.993123,-0.611446
32648218.107379,2.767502,-0.849922
32656257.560249,2.743855,-0.712677
32664297.013120,2.581586,-1.413463
32672336.465991,2.481962,-0.996681
32680375.918861,2.598925,-0.928768
32688415.371732,2.519772,-1.483779
32696454.824602,2.362000,-1.366808
32704494.277473,2.061858,-1.725906
32712533.730343,2.068153,-1.839621
32720573.183214,2.044892,-1.899603
32728612.636084,1.864223,-1.959969
32736652.088955,1.729122,-2.135233
32744691.541826,1.600277,-2.336243
32752730.994696,1.313341,-2.389130
32760770.447567,1.366503,-2.223900
32768809.900437,1.040489,-2.462630
32776849.353308,0.873898,-2.324786
32784888.806178,0.874664,-2.611446
32792928.259049,0.614458,-2.522449
32800967.711920,0.482409,-2.509228
32809007.164790,0.363161,-2.899369
32817046.617661,0.195197,-2.357030
32825086.070531,0.063276,-2.604677
32833125.523402,-0.349104,-2.707407
32841164.976272,-0.314580,-2.676706
32849204.429143,-0.418123,-2.773885
32857243.882014,-0.790826,-2.374216
32865283.334884,-0.726634,-2.416176
32873322.787755,-1.010833,-2.490495
32881362.240625,-1.244537,-2.347369
32889401.693496,-1.295391,-2.521789
32897441.146366,-1.427214,-2.373938
32905480.599237,-1.625135,-2.277606
32913520.052108,-1.723880,-2.066247
32921559.504978,-1.756783,-2.218374
32929598.957849,-1.809685,-1.473577
32937638.410719,-2.033899,-1.739285
32945677.863590,-2.485334,-1.940954
32953717.316460,-2.369542,-1.902896
32961756.769331,-2.445869,-1.679959
32969796.222202,-2.425224,-1.488277
32977835.675072,-2.642775,-1.339309
32985875.127943,-2.722089,-0.835499
32993914.580813,-2.876494,-1.017946
33001954.033684,-2.803790,-0.995630
33009993.486554,-2.973312,-0.470417
33018032.939425,-2.780449,-0.518489
33026072.392296,-2.990276,-0.468180
33034111.845166,-2.993309,-0.034381
33042151.298037,-2.996063,-0.069133
33050190.750907,-2.844705,-0.012419
33058230.203778,-2.769299,0.223659
33066269.656648,-2.906473,0.412032
33074309.109519,-2.949210,1.028723
33082348.562390,-2.803015,0.950234
33090388.015260,-2.635733,0.722395
33098427.468131,-2.541115,0.980256
33106466.921001,-2.462219,1.022841
33114506.373872,-2.475249,1.327976
33122545.826742,-2.410710,1.582015
33130585.279613,-2.212064,1.498883
33138624.732483,-2.398607,1.687732
33146664.185354,-2.213828,1.841409
33154703.638225,-2.089938,1.935605
33162743.091095,-1.947436,2.021074
33170782.543966,-1.710654,2.068304
33178821.996836,-1.614952,2.399859
33186861.449707,-1.530186,2.694369
33194900.902577,-1.336661,2.767321
33202940.355448,-1.254955,2.405218
33210979.808319,-1.022451,2.319425
33219019.261189,-0.839808,2.645996
33227058.714060,-0.409319,2.629130
33235098.166930,-0.377701,2.468052
33243137.619801,-0.406472,2.781300
33251177.072671,-0.015855,2.737785
33259216.525542,-0.007959,2.634132
33267255.978413,0.228743,2.473869
33275295.431283,0.300227,2.761198
33283334.884154,0.512918,2.696410
33291374.337024,0.623567,2.259980
33299413.789895,0.843512,2.598571
33307453.242765,0.973280,2.774701
33315492.695636,1.121512,2.498776
33323532.148507,1.358616,2.526543
33331571.601377,1.232720,2.568886
33339611.054248,1.500197,2.124022
33347650.507118,1.689951,2.262576
33355689.959989,1.995170,2.050538
33363729.412859,1.857921,1.823260
33371768.865730,1.951416,1.971255
33379808.318601,2.380610,1.607989
33387847.771471,2.355300,1.288762
33395887.224342,2.544757,1.416437
33403926.677212,2.506601,1.202428
33411966.130083,2.609124,0.902497
33420005.582953,2.642367,0.869759
33428045.035824,2.635362,0.871327
33436084.488695,2.957860,0.782121
33444123.941565,2.887497,0.595333
33452163.394436,2.782723,0.601199
33460202.847306,2.788873,0.450475
33468242.300177,2.876877,0.385130
33476281.753047,2.842780,-0.060696
33484321.205918,3.100152,-0.219375
33492360.658788,2.815995,-0.270732
33500400.111659,2.974191,-0.663329
33508439.564530,2.786452,-0.769987
33516479.017400,2.868677,-0.729407
33524518.470271,2.657616,-1.106341
33532557.923141,2.742981,-1.286725
33540597.376012,2.375690,-1.467261
33548636.828882,2.481020,-1.345139
33556676.281753,2.305101,-1.311729
33564715.734624,2.350274,-1.733716
